Street Address, Street Name, Zipcode, City, State, Latitude, Longitude, Price, Listing Type, Home Type, ZPID, Area, Bedrooms, Bathrooms, Unit, Floor, Block, Time on Zillow, Is Non-Owner Occupied, Is Zillow Owned, Days on Zillow, Is Showcase Listing
49 Allston St #1, 49 Allston St #1, 02134, Allston, MA, 42.351543, -71.13593, 4800, FOR_RENT, APARTMENT, 2094679435, 9999, 4, 2, # 1, 9, 6, 19276333000, true, false, -1, false
6 Athol St APT 1, 6 Athol St APT 1, 02134, Allston, MA, 42.361324, -71.13401, 5000, FOR_RENT, APARTMENT, 418273966, 9999, 5, 3, Apt 1, 2, 8, 6403355000, true, false, -1, false
64 Etna St #1, 64 Etna St #1, 02135, Brighton, MA, 42.353313, -71.14739, 3800, FOR_RENT, APARTMENT, 2105870568, 9999, 4, 2, # 1, 9, 10, 20473872000, true, false, -1, false
50 Atkins St #1, 50 Atkins St #1, 02135, Boston, MA, 42.35332, -71.16978, 3300, FOR_RENT, APARTMENT, 2118926323, 9999, 3, 1, # 1, 8, 3, 14425599000, true, false, -1, false
53 Shannon St #1, 53 Shannon St #1, 02135, Brighton, MA, 42.34601, -71.15017, 3200, FOR_RENT, APARTMENT, 2079208959, 9999, 3, 1, # 1, 7, 9, 15975648000, true, false, -1, false
30 Arlington St #3, 30 Arlington St #3, 02135, Brighton, MA, 42.35193, -71.15334, 3600, FOR_RENT, APARTMENT, 344606475, 9999, 3, 2, # 3, 6, 8, 19103448000, true, false, -1, false
138 Newton St #2, 138 Newton St #2, 02135, Brighton, MA, 42.3559, -71.16876, 3400, FOR_RENT, APARTMENT, 2107274481, 9999, 3, 2, # 2, 3, 10, 20913830000, true, false, -1, false
70 Antwerp St #1, 70 Antwerp St #1, 02135, Brighton, MA, 42.3605, -71.13962, 3200, FOR_RENT, APARTMENT, 348170843, 9999, 3, 1, # 1, 6, 9, 15916150000, true, false, -1, false
68 Tremont St #2, 68 Tremont St #2, 02135, Brighton, MA, 42.350418, -71.17139, 3500, FOR_RENT, APARTMENT, 347887831, 9999, 3, 1, # 2, 2, 8, 16164274000, true, false, -1, false
65 Lewis St APT 402, 65 Lewis St APT 402, 02128, Boston, MA, 42.36786, -71.04197, 2850, FOR_RENT, APARTMENT, 333605453, 600, 1, 1, Apt 402, 1, 10, 356739000, true, false, -1, false
2 Glenley Ter #3, 2 Glenley Ter #3, 02135, Brighton, MA, 42.348225, -71.16994, 5500, FOR_RENT, APARTMENT, 350458512, 9999, 5, 3, # 3, 5, 6, 13130530000, true, false, -1, false
77 Bigelow St #1, 77 Bigelow St #1, 02135, Brighton, MA, 42.354603, -71.166885, 4600, FOR_RENT, APARTMENT, 2119540765, 9999, 4, 2, # 1, 4, 10, 13733123000, true, false, -1, false
26 Brackett St #1, 26 Brackett St #1, 02135, Brighton, MA, 42.351162, -71.16549, 3300, FOR_RENT, APARTMENT, 2099250024, 9999, 3, 2, # 1, 9, 3, 13741955000, true, false, -1, false
28 Leicester St #2, 28 Leicester St #2, 02135, Brighton, MA, 42.35015, -71.15466, 3400, FOR_RENT, APARTMENT, 2110747457, 9999, 3, 2, # 2, 5, 10, 15636419000, true, false, -1, false
43 Winship St #3, 43 Winship St #3, 02135, Brighton, MA, 42.34713, -71.15206, 4200, FOR_RENT, APARTMENT, 2058196145, 9999, 4, 2, # 3, 6, 10, 15978520000, true, false, -1, false
37 Ransom Rd #2, 37 Ransom Rd #2, 02135, Brighton, MA, 42.34275, -71.145744, 3200, FOR_RENT, APARTMENT, 2106254685, 9999, 3, 1, # 2, 2, 7, 17449893000, true, false, -1, false
21 Claymoss Rd #1, 21 Claymoss Rd #1, 02135, Boston, MA, 42.34402, -71.1446, 3200, FOR_RENT, APARTMENT, 2118637003, 9999, 3, 1, # 1, 6, 10, 19263272000, true, false, -1, false
650 Columbus Ave #434, 650 Columbus Ave #434, 02118, Boston, MA, 42.33859, -71.08312, 3300, FOR_RENT, APARTMENT, 440330719, 720, 1, 1, # 434, 10, 10, 3200411000, true, false, -1, false
8 Winter St #1103, 8 Winter St #1103, 02108, Boston, MA, 42.35552, -71.06166, 3200, FOR_RENT, APARTMENT, 2058145112, 608, 1, 1, # 1103, 7, 3, 4057884000, true, false, -1, false
475 Shawmut Ave APT 2, 475 Shawmut Ave APT 2, 02118, Boston, MA, 42.338947, -71.07589, 3500, FOR_RENT, APARTMENT, 2079157994, 950, 2, 1, Apt 2, 10, 6, 351697000, true, false, -1, false
780 William T Morrissey Blvd #1B-1BA-644SQFT, 780 William T Morrissey Blvd #1B-1BA-644SQFT, 02122, Dorchester, MA, 42.295498, -71.046715, 3158, FOR_RENT, APARTMENT, 439777838, 644, 1, 1, # 1B-1Ba-644Sqft, 10, 3, 4477665000, true, false, -1, false
1079 Commonwealth Ave APT 532, 1079 Commonwealth Ave APT 532, 02215, Boston, MA, 42.352787, -71.12451, 4700, FOR_RENT, APARTMENT, 440956161, 1660, 3, 2, Apt 532, 3, 3, 1646316000, true, false, -1, false
130-140 Bowdoin St #1106, 130-140 Bowdoin St #1106, 02108, Boston, MA, 42.35862, -71.06247, 3000, FOR_RENT, APARTMENT, 2054752511, 570, 1, 1, # 1106, 5, 1, 11952206000, true, false, -1, false
1482 Tremont St #305, 1482 Tremont St #305, 02120, Roxbury Crossing, MA, 42.33176, -71.09868, 4566, FOR_RENT, APARTMENT, 2053079409, 948, 2, 1, # 305, 1, 4, 8874718000, true, false, -1, false
43 Smith St #S024C, 43 Smith St #S024C, 02120, Roxbury Crossing, MA, 42.333973, -71.09865, 5400, FOR_RENT, APARTMENT, 439928634, 1444, 3, 2, # S024C, 2, 6, 4057843000, true, false, -1, false
106 Tremont St #116001, 106 Tremont St #116001, 02135, Brighton, MA, 42.350887, -71.1733, 2895, FOR_RENT, APARTMENT, 402689450, 1000, 2, 1, # 116001, 8, 2, 7079131000, true, false, -1, false
160 E Berkeley St APT 515, 160 E Berkeley St APT 515, 02118, Boston, MA, 42.34383, -71.06467, 5400, FOR_RENT, APARTMENT, 2126266428, 1200, 3, 1, Apt 515, 6, 10, 4936588000, true, false, -1, false
40 Malvern St #502, 40 Malvern St #502, 02134, Allston, MA, 42.354015, -71.12504, 4150, FOR_RENT, APARTMENT, 2072797408, 840, 2, 2, # 502, 6, 2, 4238085000, true, false, -1, false
56-58 Selkirk Rd #56-2, 56-58 Selkirk Rd #56-2, 02135, Brighton, MA, 42.33929, -71.149704, 2700, FOR_RENT, APARTMENT, 441843002, 860, 2, 1, # 56-2, 9, 6, 276962000, true, false, -1, false
36 Quint Ave APT 3, 36 Quint Ave APT 3, 02134, Allston, MA, 42.352024, -71.13385, 2495, FOR_RENT, APARTMENT, 2106495376, undefined, 1, 1, Apt 3, 5, 6, 9923061000, true, false, -1, false
99 Border St #310, 99 Border St #310, 02128, Boston, MA, 42.372364, -71.041245, 3150, FOR_RENT, APARTMENT, 439487695, 835, 2, 1, # 310, 1, 4, 5005731000, true, false, -1, false
223 Harvard Ave APT 8, 223 Harvard Ave APT 8, 02134, Allston, MA, 42.349262, -71.13053, 3400, FOR_RENT, APARTMENT, 59086562, 1000, 2, 1, Apt 8, 1, 2, 12945798000, true, false, -1, false
80 Fuller St #FDAF547CA, 80 Fuller St #FDAF547CA, 02124, Dorchester Center, MA, 42.28238, -71.06918, 4500, FOR_RENT, APARTMENT, 350771339, 1300, 3, 2, # fdaf547ca, 9, 5, 12956538000, true, false, -1, false
9 Gardner Ter #150454, 9 Gardner Ter #150454, 02134, Allston, MA, 42.35294, -71.1261, 4200, FOR_RENT, APARTMENT, 2076974112, 2000, 3, 2, # 150454, 6, 4, 10458753000, true, false, -1, false
16 Highgate St #303, 16 Highgate St #303, 02134, Allston, MA, 42.35538, -71.131615, 3895, FOR_RENT, APARTMENT, 2059263526, 845, 2, 2, # 303, 10, 4, 2928788000, true, false, -1, false
917 Bennington St #206, 917 Bennington St #206, 02128, Boston, MA, 42.385426, -71.00984, 3200, FOR_RENT, APARTMENT, 2071232908, 1196, 2, 2, # 206, 4, 9, 6537656000, true, false, -1, false
1 Ashford Ct #505, 1 Ashford Ct #505, 02134, Allston, MA, 42.354168, -71.12616, 3500, FOR_RENT, APARTMENT, 2053087523, undefined, 1, 1, # 505, 2, 5, 23311063000, true, false, -1, false
775 Morton St #C722AE6CF, 775 Morton St #C722AE6CF, 02126, Mattapan, MA, 42.284348, -71.0922, 2950, FOR_RENT, APARTMENT, 2052856157, 950, 2, 1, # c722ae6cf, 3, 9, 21926471000, true, false, -1, false
3 Carol Ave #15-10, 3 Carol Ave #15-10, 02135, Brighton, MA, 42.345207, -71.14093, 3095, FOR_RENT, APARTMENT, 440948116, undefined, 2, 1, # 15-10, 10, 4, 1729063000, true, false, -1, false
484 Tremont St #72, 484 Tremont St #72, 02116, Boston, MA, 42.34593, -71.06907, 2805, FOR_RENT, APARTMENT, 440264636, 660, 1, 1, # 72, 9, 4, 3284077000, true, false, -1, false
72 Gardner St #F1, 72 Gardner St #F1, 02134, Allston, MA, 42.353912, -71.12727, 4395, FOR_RENT, APARTMENT, 2103242614, 1000, 4, 2, # F1, 5, 5, 23497243000, true, false, -1, false
735 Truman Pkwy #2675068, 735 Truman Pkwy #2675068, 02136, Hyde Park, MA, 42.251705, -71.12055, 2510, FOR_RENT, APARTMENT, 2063194826, 715, 1, 1, # 2675068, 2, 1, 266313000, true, false, -1, false
11 Royce Rd APT 4, 11 Royce Rd APT 4, 02134, Boston, MA, 42.34899, -71.13182, 1950, FOR_RENT, APARTMENT, 2126747455, undefined, 0, 1, Apt 4, 6, 1, 804971000, true, false, -1, false
740 E 7th St APT 18, 740 E 7th St APT 18, 02127, Boston, MA, 42.3326, -71.03075, 2450, FOR_RENT, APARTMENT, 2060111632, undefined, 1, 1, Apt 18, 3, 4, 4428062000, true, false, -1, false
245 Sumner St #104, 245 Sumner St #104, 02128, Boston, MA, 42.36793, -71.03844, 3475, FOR_RENT, APARTMENT, 2078574857, 975, 2, 2, # 104, 1, 5, 4946989000, true, false, -1, false
455 E 1st St #402, 455 E 1st St #402, 02127, Boston, MA, 42.337894, -71.04202, 4000, FOR_RENT, APARTMENT, 2095373617, 1000, 1, 1, # 402, 9, 3, 10634370000, true, false, -1, false
4 Elko St #810, 4 Elko St #810, 02135, Brighton, MA, 42.349636, -71.149414, 3200, FOR_RENT, APARTMENT, 2078832491, 795, 3, 1, # 810, 7, 10, 1368979000, true, false, -1, false
33 Maverick Sq #301, 33 Maverick Sq #301, 02128, Boston, MA, 42.36934, -71.039024, 2800, FOR_RENT, APARTMENT, 401813418, 724, 2, 1, # 301, 6, 4, 7998977000, true, false, -1, false
111 Atlantic Ave APT 220, 111 Atlantic Ave APT 220, 02109, Boston, MA, 42.361366, -71.052635, 3425, FOR_RENT, APARTMENT, 402099861, 720, 1, 1, Apt 220, 4, 9, 421933000, true, false, -1, false
1970 Commonwealth Ave #1980-32, 1970 Commonwealth Ave #1980-32, 02135, Brighton, MA, 42.338963, -71.15689, 2100, FOR_RENT, APARTMENT, 441821538, 900, 1, 1, # 1980-32, 3, 2, 1373950000, true, false, -1, false
95 Endicott St #4A97F72DB, 95 Endicott St #4A97F72DB, 02113, Boston, MA, 42.364254, -71.05713, 3600, FOR_RENT, APARTMENT, 350201343, 1400, 3, 2, # 4a97f72db, 10, 6, 13548620000, true, false, -1, false
11 Woodside Ave #3A, 11 Woodside Ave #3A, 02130, Jamaica Plain, MA, 42.309742, -71.10351, 3100, FOR_RENT, APARTMENT, 441897289, 1069, 3, 1, # 3A, 6, 10, 62038000, true, false, -1, false
9-11 Moraine St #2, 9-11 Moraine St #2, 02130, Boston, MA, 42.319946, -71.112434, 4300, FOR_RENT, APARTMENT, 339517786, 1395, 3, 1, # 2, 7, 8, 73880000, true, false, -1, false
124 Marine Rd APT 1, 124 Marine Rd APT 1, 02127, South Boston, MA, 42.330833, -71.034134, 3400, FOR_RENT, APARTMENT, 2083409717, 1200, 2, 1, Apt 1, 5, 3, 92854000, true, false, -1, false
49 Leyden St #1, 49 Leyden St #1, 02128, East Boston, MA, 42.389904, -71.01055, 3300, FOR_RENT, APARTMENT, 318226986, 1085, 2, 2, # 1, 8, 5, 102920000, true, false, -1, false
78 Hillside St APT 3, 78 Hillside St APT 3, 02120, Boston, MA, 42.3303, -71.10269, 6200, FOR_RENT, TOWNHOUSE, 2108994418, 1200, 4, 1, Apt 3, 4, 7, 183357000, true, false, -1, false
39 Hemenway St APT 1, 39 Hemenway St APT 1, 02115, Boston, MA, 42.34553, -71.089714, 8000, FOR_RENT, APARTMENT, 59176969, 9999, 4, 2, Apt 1, 2, 2, 161980000, true, false, -1, false
99 Salem St #2, 99 Salem St #2, 02113, Boston, MA, 42.363914, -71.05554, 3200, FOR_RENT, APARTMENT, 2077460838, 575, 2, 1, # 2, 3, 10, 154515000, true, false, -1, false
298 Commonwealth Ave APT 202, 298 Commonwealth Ave APT 202, 02115, Boston, MA, 42.350437, -71.084885, 3300, FOR_RENT, APARTMENT, 59177075, 512, 1, 1, Apt 202, 6, 10, 178176000, true, false, -1, false
185 Hillside St, 185 Hillside St, 02120, Mission Hill, MA, 42.33197, -71.10816, 8000, FOR_RENT, TOWNHOUSE, 2100555662, 9999, 5, 3, , 5, 7, 340609000, true, false, -1, false
128 Roxbury St, 128 Roxbury St, 02119, Boston, MA, 42.33026, -71.08848, 8000, FOR_RENT, TOWNHOUSE, 2085952751, 9999, 5, 3, , 5, 4, 247682000, true, false, -1, false
18 Gerald Rd #1, 18 Gerald Rd #1, 02135, Brighton, MA, 42.340767, -71.160255, 11200, FOR_RENT, APARTMENT, 441700635, 2200, 6, 3, # 1, 2, 8, 942772000, true, false, -1, false
2 Lamson Ct #1B, 2 Lamson Ct #1B, 02128, Boston, MA, 42.36624, -71.0329, 5500, FOR_RENT, APARTMENT, 441824105, 1700, 4, 3, # 1B, 1, 7, 348177000, true, false, -1, false
190 Green St, 190 Green St, 02130, Boston, MA, 42.309963, -71.10543, 2695, FOR_RENT, APARTMENT, 59133747, 625, 1, 1, , 9, 4, 250516000, true, false, -1, false
41 Hobson St #2, 41 Hobson St #2, 02135, Brighton, MA, 42.354237, -71.16179, 4800, FOR_RENT, APARTMENT, 2119159270, 9999, 5, 2, # 2, 1, 9, 20473280000, true, false, -1, false
41 Grove St #3A, 41 Grove St #3A, 02114, Boston, MA, 42.359768, -71.06882, 3800, FOR_RENT, APARTMENT, 2080623051, 725, 2, 1, # 3A, 2, 1, 258782000, true, false, -1, false
43 Bennett St #2, 43 Bennett St #2, 02135, Brighton, MA, 42.351658, -71.15521, 5000, FOR_RENT, APARTMENT, 342130488, 9999, 5, 3, # 2, 3, 1, 20391633000, true, false, -1, false
130 Glenville Ave #1A, 130 Glenville Ave #1A, 02134, Allston, MA, 42.34905, -71.137085, 3300, FOR_RENT, APARTMENT, 441774355, 1200, 3, 1, # 1A, 3, 4, 599848000, true, false, -1, false
35 Falkland St #1, 35 Falkland St #1, 02135, Brighton, MA, 42.35537, -71.15844, 3300, FOR_RENT, APARTMENT, 2079151025, 9999, 3, 1, # 1, 10, 8, 15980816000, true, false, -1, false
6 Harvard Ter #1, 6 Harvard Ter #1, 02134, Allston, MA, 42.353886, -71.13256, 4200, FOR_RENT, APARTMENT, 2095067346, 9999, 3, 2, # 1, 8, 4, 11311803000, true, false, -1, false
155 Euston Rd #14, 155 Euston Rd #14, 02135, Brighton, MA, 42.3441, -71.14518, 2575, FOR_RENT, APARTMENT, 344410835, 850, 0, 1, # 14, 2, 5, 19230175000, true, false, -1, false
20 Murdock St #2, 20 Murdock St #2, 02135, Brighton, MA, 42.350796, -71.1478, 5200, FOR_RENT, APARTMENT, 2085763960, 9999, 5, 3, # 2, 8, 5, 11154697000, true, false, -1, false
26 Pratt St #1, 26 Pratt St #1, 02134, Allston, MA, 42.355225, -71.128784, 5000, FOR_RENT, APARTMENT, 2078123540, 9999, 4, 2, # 1, 7, 8, 19274071000, true, false, -1, false
10 Arlington St #1, 10 Arlington St #1, 02135, Brighton, MA, 42.351784, -71.152405, 4700, FOR_RENT, APARTMENT, 343870220, 9999, 5, 4, # 1, 3, 8, 19695533000, true, false, -1, false
22 Sparhawk St #2, 22 Sparhawk St #2, 02135, Brighton, MA, 42.351074, -71.15083, 5250, FOR_RENT, APARTMENT, 2080334566, 9999, 5, 3, # 2, 10, 3, 11414876000, true, false, -1, false
1522 Commonwealth Ave #2, 1522 Commonwealth Ave #2, 02135, Brighton, MA, 42.345413, -71.14116, 4700, FOR_RENT, APARTMENT, 344606126, 9999, 4, 2, # 2, 5, 4, 19103918000, true, false, -1, false
50 Brooks St #2, 50 Brooks St #2, 02135, Brighton, MA, 42.355804, -71.16229, 3200, FOR_RENT, APARTMENT, 2105900077, 9999, 3, 1, # 2, 6, 4, 19261244000, true, false, -1, false
91 Parsons St #1, 91 Parsons St #1, 02135, Brighton, MA, 42.35353, -71.15388, 5000, FOR_RENT, APARTMENT, 2103441765, 9999, 5, 2, # 1, 6, 6, 13132532000, true, false, -1, false
26 Easton St #3, 26 Easton St #3, 02134, Allston, MA, 42.36021, -71.13014, 3100, FOR_RENT, APARTMENT, 343720104, 9999, 0, 1, # 3, 5, 1, 19781406000, true, false, -1, false
229 Chestnut Hill Ave #1, 229 Chestnut Hill Ave #1, 02135, Brighton, MA, 42.33992, -71.1557, 5800, FOR_RENT, APARTMENT, 2105631522, 1400, 4, 2, # 1, 2, 1, 3381765000, true, false, -1, false
21 Ransom Rd #2, 21 Ransom Rd #2, 02135, Brighton, MA, 42.343445, -71.144936, 4500, FOR_RENT, APARTMENT, 2106015417, 9999, 4, 2, # 2, 8, 9, 11145563000, true, false, -1, false
25 Murdock St FLOOR 1, 25 Murdock St FLOOR 1, 02135, Brighton, MA, 42.350636, -71.14732, 4850, FOR_RENT, APARTMENT, 344711148, 9999, 4, 2, Floor 1, 10, 7, 19004253000, true, false, -1, false
1100 Vfw Pkwy #3306, 1100 Vfw Pkwy #3306, 02132, West Roxbury, MA, 42.284, -71.17139, 2400, FOR_RENT, APARTMENT, 441822795, 738, 1, 1, # 3306, 2, 3, 352846000, true, false, -1, false
46 Donnybrook Rd #2, 46 Donnybrook Rd #2, 02135, Brighton, MA, 42.354378, -71.16065, 4400, FOR_RENT, APARTMENT, 350741243, 9999, 4, 2, # 2, 5, 10, 12969462000, true, false, -1, false
11 Oakland St #1, 11 Oakland St #1, 02135, Brighton, MA, 42.349712, -71.15762, 3600, FOR_RENT, APARTMENT, 2078285887, 9999, 3, 1, # 1, 7, 10, 15903525000, true, false, -1, false
64 Wallingford Rd #2, 64 Wallingford Rd #2, 02135, Brighton, MA, 42.34363, -71.15155, 4400, FOR_RENT, APARTMENT, 2057850820, 9999, 4, 2, # 2, 2, 5, 15916746000, true, false, -1, false
35 Orkney Rd APT 3, 35 Orkney Rd APT 3, 02135, Brighton, MA, 42.33716, -71.149475, 4400, FOR_RENT, APARTMENT, 2108826138, 9999, 4, 2, Apt 3, 9, 3, 15980654000, true, false, -1, false
44 Gardena St #3, 44 Gardena St #3, 02135, Brighton, MA, 42.35381, -71.14823, 4000, FOR_RENT, APARTMENT, 347121962, 9999, 3, 2, # 3, 4, 6, 17276646000, true, false, -1, false
9-11 Burney St #407, 9-11 Burney St #407, 02120, Roxbury Crossing, MA, 42.33165, -71.09968, 3250, FOR_RENT, APARTMENT, 2054773005, 577, 1, 1, # 407, 5, 5, 1125072000, true, false, -1, false
9 Lothrop St #1, 9 Lothrop St #1, 02135, Brighton, MA, 42.360226, -71.14549, 3400, FOR_RENT, APARTMENT, 2095302800, 9999, 3, 1, # 1, 6, 3, 11837578000, true, false, -1, false
109 Lanark Rd #1, 109 Lanark Rd #1, 02135, Brighton, MA, 42.340828, -71.148384, 4300, FOR_RENT, APARTMENT, 351631834, 9999, 4, 1, # 1, 6, 8, 11835619000, true, false, -1, false
36 Arlington St #1, 36 Arlington St #1, 02135, Brighton, MA, 42.351967, -71.15346, 4700, FOR_RENT, APARTMENT, 2096716859, 9999, 5, 4, # 1, 6, 8, 19103314000, true, false, -1, false
96 Linden St APT 3, 96 Linden St APT 3, 02134, Allston, MA, 42.351467, -71.12993, 2600, FOR_RENT, APARTMENT, 59087925, 613, 1, 1, Apt 3, 10, 5, 2601485000, true, false, -1, false
605 E 3rd St #1, 605 E 3rd St #1, 02127, Boston, MA, 42.336357, -71.03588, 4325, FOR_RENT, APARTMENT, 2080565628, 1000, 3, 1, # 1, 4, 1, 441061000, true, false, -1, false
18 Claymoss Rd #2, 18 Claymoss Rd #2, 02135, Brighton, MA, 42.34359, -71.144745, 4400, FOR_RENT, APARTMENT, 2101654932, 9999, 4, 2, # 2, 10, 6, 15643267000, true, false, -1, false
6 Sparhawk St #10, 6 Sparhawk St #10, 02135, Brighton, MA, 42.35029, -71.14842, 4800, FOR_RENT, APARTMENT, 344710204, 9999, 4, 2, # 10, 5, 7, 19004822000, true, false, -1, false
30 Raymond St #36, 30 Raymond St #36, 02134, Allston, MA, 42.361786, -71.13405, 5400, FOR_RENT, APARTMENT, 343719664, 9999, 5, 3, # 36, 5, 1, 19781716000, true, false, -1, false
25 Eulita Ter #2, 25 Eulita Ter #2, 02135, Brighton, MA, 42.34633, -71.15285, 4300, FOR_RENT, APARTMENT, 341917586, 9999, 4, 2, # 2, 5, 6, 20473591000, true, false, -1, false
24 Tremont St #1, 24 Tremont St #1, 02135, Brighton, MA, 42.349987, -71.16947, 3400, FOR_RENT, APARTMENT, 353473389, 9999, 3, 1, # 1, 2, 10, 10030771000, true, false, -1, false
34 Mapleton St #1, 34 Mapleton St #1, 02135, Brighton, MA, 42.35215, -71.14958, 4200, FOR_RENT, APARTMENT, 2058417970, 9999, 4, 2, # 1, 9, 7, 15980968000, true, false, -1, false
11 Bennett St #2, 11 Bennett St #2, 02135, Brighton, MA, 42.35133, -71.15304, 5400, FOR_RENT, APARTMENT, 342129322, 9999, 5, 4, # 2, 3, 4, 20391984000, true, false, -1, false
38 Murdock St #2, 38 Murdock St #2, 02135, Brighton, MA, 42.35112, -71.14741, 3450, FOR_RENT, APARTMENT, 341547208, 9999, 3, 1, # 2, 3, 2, 20739363000, true, false, -1, false
223 Harrison Ave #2, 223 Harrison Ave #2, 02111, Boston, MA, 42.34781, -71.06289, 2300, FOR_RENT, APARTMENT, 2070060479, 700, 1, 1, # 2, 5, 8, 506302000, true, false, -1, false
10 Mohawk St #A, 10 Mohawk St #A, 02127, Boston, MA, 42.328896, -71.05555, 3600, FOR_RENT, TOWNHOUSE, 441823826, 1542, 2, 2, # A, 8, 8, 349515000, true, false, -1, false
45 Falkland St #2, 45 Falkland St #2, 02135, Boston, MA, 42.35573, -71.15856, 4900, FOR_RENT, APARTMENT, 2126183750, 9999, 5, 2, # 2, 7, 10, 14425789000, true, false, -1, false
75 Alleghany St #1, 75 Alleghany St #1, 02120, Boston, MA, 42.331406, -71.10145, 15200, FOR_RENT, APARTMENT, 2091992781, 3500, 8, 3, # 1, 2, 9, 754440000, true, false, -1, false
10 Eulita Ter #1, 10 Eulita Ter #1, 02135, Boston, MA, 42.346626, -71.152794, 3600, FOR_RENT, APARTMENT, 2126183753, 9999, 3, 2, # 1, 9, 2, 15904016000, true, false, -1, false
40 Falkland St #1, 40 Falkland St #1, 02135, Brighton, MA, 42.355408, -71.158905, 5000, FOR_RENT, APARTMENT, 2080369785, 9999, 5, 2, # 1, 10, 3, 15979318000, true, false, -1, false
1536 Commonwealth Ave #2, 1536 Commonwealth Ave #2, 02135, Brighton, MA, 42.345043, -71.1414, 4700, FOR_RENT, APARTMENT, 2116940881, 9999, 4, 2, # 2, 6, 7, 19263467000, true, false, -1, false
8 Gordon St #6, 8 Gordon St #6, 02134, Allston, MA, 42.353497, -71.14076, 5200, FOR_RENT, APARTMENT, 343718969, 9999, 4, 2, # 6, 10, 9, 19781853000, true, false, -1, false
60 Wallingford Rd #2, 60 Wallingford Rd #2, 02135, Brighton, MA, 42.343483, -71.15138, 4300, FOR_RENT, APARTMENT, 2106156260, 9999, 4, 2, # 2, 6, 9, 20914122000, true, false, -1, false
4 Woodmont St #1, 4 Woodmont St #1, 02135, Brighton, MA, 42.356636, -71.162575, 4300, FOR_RENT, APARTMENT, 340652308, 9999, 4, 2, # 1, 4, 9, 20917169000, true, false, -1, false
39 Oakland St #2, 39 Oakland St #2, 02135, Brighton, MA, 42.350574, -71.15773, 5200, FOR_RENT, APARTMENT, 348041946, 9999, 4, 2, # 2, 10, 9, 15979873000, true, false, -1, false
61 Oak Square Ave #1, 61 Oak Square Ave #1, 02135, Brighton, MA, 42.35182, -71.16349, 3200, FOR_RENT, APARTMENT, 2058927175, 9999, 3, 1, # 1, 3, 6, 15917220000, true, false, -1, false
8 Corinne Rd #1, 8 Corinne Rd #1, 02135, Brighton, MA, 42.35551, -71.1594, 3200, FOR_RENT, APARTMENT, 2057146945, 9999, 3, 1, # 1, 5, 10, 15905554000, true, false, -1, false
2 Bennett St #1, 2 Bennett St #1, 02135, Brighton, MA, 42.350906, -71.15242, 3150, FOR_RENT, APARTMENT, 344237847, 9999, 3, 1, # 1, 7, 1, 19262822000, true, false, -1, false
21 Portsmouth St APT 1, 21 Portsmouth St APT 1, 02135, Brighton, MA, 42.36007, -71.14448, 5200, FOR_RENT, APARTMENT, 344136330, undefined, 4, 2, Apt 1, 8, 1, 19275320000, true, false, -1, false
42 Easton St #2, 42 Easton St #2, 02134, Allston, MA, 42.359776, -71.13061, 3400, FOR_RENT, APARTMENT, 374837055, 9999, 3, 1, # 2, 5, 5, 8908759000, true, false, -1, false
55 Easton St #1, 55 Easton St #1, 02134, Allston, MA, 42.359806, -71.13131, 3400, FOR_RENT, APARTMENT, 2095336816, 99999, 3, 1, # 1, 9, 9, 10203918000, true, false, -1, false
37 Blenford Rd #2, 37 Blenford Rd #2, 02135, Brighton, MA, 42.344913, -71.15072, 4500, FOR_RENT, APARTMENT, 351630838, 9999, 4, 2, # 2, 3, 6, 11837165000, true, false, -1, false
7 Dickinson Rd #1, 7 Dickinson Rd #1, 02135, Brighton, MA, 42.348495, -71.16147, 3200, FOR_RENT, APARTMENT, 2079921132, 9999, 3, 1, # 1, 6, 4, 15905842000, true, false, -1, false
29 Wilson Park #3, 29 Wilson Park #3, 02135, Brighton, MA, 42.340942, -71.145454, 4400, FOR_RENT, APARTMENT, 2098437876, 9999, 4, 2, # 3, 10, 6, 19104216000, true, false, -1, false
